,electricity-load-nyiso-capitl,electricity-load-nyiso-west,electricity-load-nyiso-millwd,electricity-load-nyiso-hud_valley,electricity-load-nyiso-north,electricity-load-nyiso-centrl,electricity-load-nyiso-mhk_valley,electricity-load-nyiso-nyc,electricity-load-nyiso-longil,electricity-load-nyiso-dunwod,electricity-load-nyiso-overall,electricity-load-nyiso-genese
970,1757.1772,1883.7908,476.8206,1330.7013,724.9334,2226.5437,1204.101,6431.617,2823.7856,791.3076,20984.364100000003,1333.5859
971,1750.2649,1912.0908,480.8862,1330.2823,709.5479,2227.6873,1203.8878,6423.1523,2827.6348,772.781,20971.625700000004,1333.4104
972,1748.1527,1906.1719,486.8582,1328.281,726.9959,2223.618,1197.4165,6425.505,2818.0076,772.1525,20966.522900000004,1333.3636
973,1743.7501,1919.6373,483.8586,1315.5685,713.5501,2175.5098,1212.9288,6401.211,2809.0793,781.5776,20891.731099999997,1335.06
974,1749.8789,1894.2246,470.7305,1361.8901,716.4197,2209.053,1197.8413,6413.0454,2829.516,791.2418,20960.056,1326.2147
975,1729.7595,1903.7256,484.0773,1324.4125,723.256,2212.8025,1204.9333,6380.1475,2807.0422,781.1984,20882.936300000005,1331.5815
976,1725.2042,1907.5491,474.208,1293.3003,717.1825,2212.1475,1200.3339,6417.132,2808.372,780.2128,20871.3144,1335.6721
977,1710.3975,1885.8989,480.855,1320.6216,723.8976,2216.5588,1184.9076,6379.822,2803.448,776.1279,20813.5651,1331.0302
978,1697.485,1912.117,473.9042,1323.6431,721.4788,2207.3655,1187.5829,6372.7773,2794.3584,784.1743,20797.7346,1322.8481
979,1710.0635,1882.9514,478.376,1313.4331,716.3755,2205.828,1178.169,6368.1533,2798.8672,778.0927,20754.652000000002,1324.3423
980,1693.4086,1922.7642,472.6944,1320.8258,715.9915,2216.6611,1177.0844,6356.705,2795.1729,761.1664,20758.227,1325.7527
981,1693.4398,1903.7792,472.2932,1282.2839,713.8907,2200.6995,1175.4335,6347.802,2773.197,766.7064,20652.0442,1322.519
982,1681.2103,1922.2781,473.4353,1294.4646,717.7223,2201.2583,1175.1241,6353.787,2773.4966,775.256,20679.974400000003,1311.9418
983,1676.5242,1909.3418,469.4014,1312.3582,718.0845,2139.7285,1168.7855,6306.3384,2761.901,761.3825,20531.0042,1307.1582
984,1681.352,1858.0013,470.5372,1275.3365,715.6099,2162.722,1174.2234,6266.1846,2748.5234,768.6043,20432.83,1311.7354
985,1667.6002,1901.2329,468.2983,1290.2736,706.7014,2174.5676,1170.1694,6271.9023,2736.1519,759.7168,20456.694000000003,1310.0796
986,1656.8069,1913.1475,450.3339,1302.2129,717.3718,2171.9036,1168.2108,6272.42,2749.1797,757.0909,20465.871600000002,1307.1936
987,1657.2787,1871.5408,478.1306,1299.4048,713.9731,2140.7148,1161.492,6218.077,2721.8455,744.3652,20300.7422,1293.9197
988,1653.8142,1888.0398,454.5906,1304.6165,712.8021,2186.0034,1166.3712,6200.38,2689.6445,759.7593,20316.3783,1300.3567
989,1647.5859,1878.6929,457.3786,1286.9363,715.7528,2166.6624,1166.8059,6192.2734,2688.6162,742.1154,20244.0608,1301.241
990,1640.2546,1898.1355,450.0219,1289.1907,715.9022,2151.8152,1164.894,6173.12,2686.563,753.9086,20217.2609,1293.4552
991,1637.042,1884.9565,445.4779,1277.9111,710.6403,2171.6907,1164.5881,6210.41,2693.6748,746.241,20223.198600000003,1280.5662
992,1630.1951,1893.2485,451.6362,1267.988,711.6913,2152.8643,1167.5675,6184.223,2677.7212,751.4956,20177.9409,1289.3102
993,1631.8137,1871.9,453.571,1259.3782,715.8396,2154.386,1151.25,6131.052,2662.022,756.8239,20074.9126,1286.8762
994,1623.8247,1865.4291,424.8928,1288.8086,713.3575,2119.063,1159.163,6150.7803,2661.984,756.7387,20033.221700000002,1269.18
995,1608.56,1937.9233,452.82,1238.9688,711.3007,2095.1855,1159.0208,6129.84,2666.0664,746.205,20018.635099999996,1272.7446
996,1611.0647,1883.5728,446.7835,1248.9792,708.9631,2107.2117,1152.9792,6098.15,2643.732,740.553,19915.624600000003,1273.6354
997,1606.6201,1889.6859,446.2891,1256.9789,705.8283,2130.7231,1147.408,6064.4473,2652.1787,736.1879,19901.9066,1265.5593
998,1596.164,1854.4474,444.024,1246.3783,704.2651,2114.1555,1143.3845,6042.0156,2639.5508,744.2271,19798.8361,1270.2238
999,1597.9377,1862.774,452.9805,1208.7856,705.0186,2125.9016,1138.3429,6066.173,2620.2305,735.7043,19786.0394,1272.1907
